Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2017-03-01 00:00:00+00:00,100,3.7,,11.7,1.75,,1.75,,,4.45,0.2,3.49,,269.0,269.0,,,110.0,20.0,299.0,,266.1,47.1,,24.4,45.9,1.8,3.16,2.2,
2017-03-01 00:05:00+00:00,100,3.75,,11.75,1.85,,1.85,,,4.6,0.25,3.51,,267.5,267.5,,,110.0,20.0,301.0,,265.0,51.3,,26.8,48.0,2.0,3.13,2.53,
2017-03-01 00:10:00+00:00,100,3.75,,11.7,1.7,,1.7,,,4.45,0.1,3.51,,263.0,263.0,,,110.0,20.0,301.5,,263.3,54.3,,28.4,50.5,2.1,3.12,2.59,
2017-03-01 00:15:00+00:00,100,3.8,,11.9,1.65,,1.65,,,4.55,0.15,3.52,,263.0,263.0,,,110.0,20.0,301.6,,263.2,54.7,,28.7,50.6,2.2,3.13,2.63,
2017-03-01 00:20:00+00:00,100,3.8,,11.97,1.7,,1.7,,,4.55,0.2,3.52,,263.0,263.0,,,110.0,20.0,298.9,,263.0,51.2,,26.7,47.8,2.0,3.15,2.53,
2017-03-01 00:25:00+00:00,95,3.75,,11.95,1.7,,1.7,,,4.55,0.15,3.52,,260.0,260.0,,,110.0,20.0,294.6,,260.6,48.6,,25.3,46.5,1.9,3.19,2.32,
2017-03-01 00:30:00+00:00,95,3.85,,11.95,1.8,,1.8,,,4.35,0.05,3.52,,262.0,262.0,,,110.0,20.0,306.3,,262.0,62.8,,33.6,53.2,2.6,3.1,3.63,
2017-03-01 00:35:00+00:00,95,3.85,,11.9,2.45,,2.45,,,4.55,0.1,3.51,,278.5,278.5,,,110.0,20.0,313.4,,269.1,62.9,,34.6,51.3,2.6,3.09,4.35,
2017-03-01 00:40:00+00:00,100,3.8,,11.73,1.55,,1.55,,,4.6,0.2,3.5,,258.0,258.0,,,110.0,20.0,304.0,,259.4,63.4,,33.6,56.1,2.5,3.09,3.17,
2017-03-01 00:45:00+00:00,95,3.75,,11.8,1.8,,1.8,,,4.55,0.2,3.49,,262.0,262.0,,,110.0,20.0,299.3,,260.8,54.8,,29.0,48.8,2.1,3.15,3.03,
2017-03-01 00:50:00+00:00,100,3.75,,11.76,1.7,,1.7,,,4.45,0.2,3.48,,258.0,258.0,,,110.0,20.0,298.1,,258.9,55.7,,29.3,50.5,2.1,3.14,2.83,
2017-03-01 00:55:00+00:00,95,3.6,,11.73,1.7,,1.7,,,4.45,0.25,3.46,,257.0,257.0,,,110.0,20.0,285.2,,254.9,43.4,,22.4,42.5,1.5,3.26,2.15,
2017-03-01 01:00:00+00:00,95,3.8,,11.9,1.7,,1.7,,,4.4,0.1,3.44,,255.0,255.0,,,110.0,20.0,302.9,,256.3,66.1,,35.4,56.3,2.6,3.13,3.72,
2017-03-01 01:05:00+00:00,100,3.8,,11.83,1.65,,1.65,,,4.6,0.2,3.42,,255.5,255.5,,,110.0,20.0,302.6,,257.1,64.5,,34.4,55.3,2.5,3.11,3.51,
2017-03-01 01:10:00+00:00,95,3.8,,12.0,1.75,,1.75,,,4.65,0.25,3.4,,255.0,255.0,,,110.0,20.0,297.7,,255.6,59.7,,31.9,51.2,2.4,3.16,3.53,
2017-03-01 01:15:00+00:00,90,3.75,,11.98,1.8,,1.8,,,4.45,0.15,3.37,,256.0,256.0,,,110.0,20.0,289.8,,253.3,51.8,,27.3,46.6,2.0,3.19,2.95,
2017-03-01 01:20:00+00:00,90,3.75,,12.1,2.05,,2.05,,,4.55,0.2,3.34,,253.0,253.0,,,110.0,20.0,287.0,,251.0,51.1,,27.0,45.3,2.0,3.23,3.1,
2017-03-01 01:25:00+00:00,95,3.75,,12.1,1.75,,1.75,,,4.5,0.15,3.31,,245.0,245.0,,,110.0,20.0,285.6,,247.4,54.3,,28.6,48.7,2.1,3.23,2.94,
2017-03-01 01:30:00+00:00,100,3.75,,11.93,1.65,,1.65,,,4.45,0.1,3.28,,243.0,243.0,,,110.0,20.0,290.7,,245.9,63.5,,34.0,53.9,2.4,3.18,3.71,
2017-03-01 01:35:00+00:00,100,3.75,,11.97,1.65,,1.65,,,4.55,0.15,3.25,,242.0,242.0,,,110.0,20.0,290.8,,244.3,65.8,,35.5,54.3,2.5,3.19,4.1,
2017-03-01 01:40:00+00:00,95,3.7,,12.02,1.8,,1.8,,,4.45,0.15,3.22,,243.0,243.0,,,110.0,20.0,280.0,,243.0,52.6,,27.6,47.6,2.0,3.25,2.86,
2017-03-01 01:45:00+00:00,100,3.7,,12.07,1.65,,1.65,,,4.55,0.15,3.19,,238.0,238.0,,,110.0,20.0,282.4,,240.7,59.1,,31.6,49.7,2.2,3.26,3.73,
2017-03-01 01:50:00+00:00,95,3.75,,11.97,1.8,,1.8,,,4.55,0.15,3.16,,242.0,242.0,,,110.0,20.0,289.0,,242.7,65.3,,35.4,53.7,2.5,3.19,4.25,
2017-03-01 01:55:00+00:00,95,3.75,,12.14,1.65,,1.65,,,4.5,0.1,3.13,,237.0,237.0,,,110.0,20.0,283.6,,239.4,62.7,,33.6,52.5,2.4,3.24,3.92,
2017-03-01 02:00:00+00:00,100,3.75,,12.24,1.6,,1.6,,,4.4,0.1,3.1,,235.0,235.0,,,110.0,20.0,277.6,,236.6,58.1,,30.9,49.6,2.2,3.26,3.6,
2017-03-01 02:05:00+00:00,95,3.75,,12.48,1.9,,1.9,,,4.55,0.15,3.07,,237.0,237.0,,,110.0,20.0,273.0,,236.5,51.7,,27.7,43.5,2.0,3.33,3.67,
2017-03-01 02:10:00+00:00,80,3.75,,12.65,1.7,,1.7,,,4.5,0.15,3.04,,232.0,232.0,,,110.0,20.0,267.5,,231.7,50.7,,27.2,42.5,2.0,3.37,3.7,
2017-03-01 02:15:00+00:00,100,3.7,,12.65,1.75,,1.75,,,4.4,0.1,3.01,,230.5,230.5,,,110.0,20.0,263.2,,229.1,48.3,,25.9,40.8,1.8,3.42,3.66,
2017-03-01 02:20:00+00:00,100,3.7,,12.65,1.6,,1.6,,,4.4,0.1,2.99,,222.0,222.0,,,110.0,20.0,259.5,,224.0,50.3,,26.8,42.9,1.9,3.42,3.57,
2017-03-01 02:25:00+00:00,100,3.65,,12.41,1.8,,1.8,,,4.35,0.1,2.96,,225.0,225.0,,,110.0,20.0,260.5,,224.6,50.9,,27.2,42.8,1.9,3.4,3.72,
2017-03-01 02:30:00+00:00,100,3.65,,12.4,1.65,,1.65,,,4.45,0.15,2.94,,225.0,225.0,,,110.0,20.0,263.7,,225.1,54.6,,29.4,45.0,2.0,3.4,4.05,
2017-03-01 02:35:00+00:00,100,3.6,,12.28,1.7,,1.7,,,4.35,0.15,2.93,,223.0,223.0,,,110.0,20.0,260.0,,222.9,52.4,,28.1,43.6,1.9,3.41,3.9,
2017-03-01 02:40:00+00:00,100,3.55,,12.04,1.65,,1.65,,,4.2,0.1,2.92,,222.8,222.8,,,110.0,20.0,261.6,,222.1,55.9,,30.0,46.1,1.9,3.39,4.18,
2017-03-01 02:45:00+00:00,100,3.45,,11.67,1.7,,1.7,,,4.15,0.1,2.91,,225.5,225.5,,,110.0,20.0,264.5,,223.3,58.2,,31.6,47.2,1.9,3.38,4.51,
2017-03-01 02:50:00+00:00,100,3.4,,11.23,1.7,,1.7,,,4.15,0.1,2.9,,228.5,228.5,,,110.0,20.0,270.8,,227.8,60.7,,32.6,49.6,1.9,3.3,4.27,
2017-03-01 02:55:00+00:00,100,3.4,,11.1,1.65,,1.65,,,4.05,0.1,2.9,,231.0,231.0,,,110.0,20.0,279.6,,229.6,70.6,,38.4,57.0,2.2,3.26,4.86,
2017-03-01 03:00:00+00:00,100,3.35,,10.79,1.65,,1.65,,,3.95,0.15,2.91,,232.5,232.5,,,110.0,20.0,280.4,,232.8,67.2,,36.0,54.4,2.1,3.22,4.38,
