Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2017-05-01 00:00:00+00:00,90,3.45,,11.01,1.75,,1.75,,,4.25,0.1,3.99,,,297.8,297.8,,,110.0,20.0,306.8,,279.4,39.8,,20.2,46.6,1.3,3.19,1.27,
2017-05-01 00:05:00+00:00,70,3.5,,10.06,1.55,,1.55,,,4.25,0.15,3.96,,,293.3,293.3,,,110.0,20.0,340.1,,282.8,81.7,,43.6,74.7,2.8,2.88,2.89,
2017-05-01 00:10:00+00:00,90,3.5,,10.14,1.6,,1.6,,,4.15,0.15,3.94,,,293.0,293.0,,,110.0,20.0,338.1,,282.8,79.0,,42.1,74.2,2.7,2.9,2.64,
2017-05-01 00:15:00+00:00,80,3.5,,10.22,1.85,,1.85,,,4.45,0.35,3.92,,,310.0,310.0,,,110.0,20.0,336.5,,287.7,70.0,,36.8,69.9,2.4,2.92,2.1,
2017-05-01 00:20:00+00:00,80,3.4,,9.79,1.65,,1.65,,,4.1,0.4,3.9,,,297.0,297.0,,,110.0,20.0,334.9,,283.2,73.9,,38.9,71.2,2.4,2.88,2.35,
2017-05-01 00:25:00+00:00,80,3.45,,9.86,1.7,,1.7,,,4.05,0.35,3.88,,,305.0,305.0,,,110.0,20.0,343.0,,284.6,83.3,,44.9,75.4,2.8,2.86,3.03,
2017-05-01 00:30:00+00:00,80,3.5,,9.94,1.85,,1.85,,,4.2,0.35,3.86,,,294.0,294.0,,,110.0,20.0,344.2,,281.5,89.0,,47.6,77.2,3.0,2.84,3.34,
2017-05-01 00:35:00+00:00,80,3.35,,9.91,1.8,,1.8,,,4.05,0.1,3.85,,,298.0,298.0,,,110.0,20.0,327.9,,280.5,67.8,,35.5,67.4,2.1,2.96,2.12,
2017-05-01 00:40:00+00:00,80,3.35,,9.69,1.85,,1.85,,,3.95,0.1,3.83,,,299.0,299.0,,,110.0,20.0,337.4,,281.6,79.4,,42.0,74.0,2.5,2.89,2.62,
2017-05-01 00:45:00+00:00,60,3.15,,9.98,1.65,,1.65,,,3.95,0.2,3.81,,,298.0,298.0,,,110.0,20.0,310.0,,277.5,46.8,,24.1,52.6,1.3,3.17,1.44,
2017-05-01 00:50:00+00:00,80,3.3,,9.83,1.65,,1.65,,,4.0,0.1,3.79,,,295.0,295.0,,,110.0,20.0,327.5,,284.4,61.9,,32.2,64.8,1.9,2.98,1.8,
2017-05-01 00:55:00+00:00,90,3.2,,9.78,1.65,,1.65,,,4.15,0.35,3.77,,,299.0,299.0,,,110.0,20.0,317.0,,279.2,54.4,,28.3,58.9,1.6,3.06,1.62,
2017-05-01 01:00:00+00:00,90,3.2,,9.22,1.7,,1.7,,,4.05,0.35,3.76,,,298.5,298.5,,,110.0,20.0,341.4,,278.7,89.4,,48.8,75.5,2.6,2.88,3.93,
2017-05-01 01:05:00+00:00,90,3.15,,9.31,1.75,,1.75,,,3.85,0.25,3.74,,,304.0,304.0,,,110.0,20.0,329.3,,278.9,72.0,,38.4,70.5,2.0,2.95,2.32,
