Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2017-09-01 00:00:00+00:00,75,3.85,,11.47,1.65,2.45,2.45,,,4.5,0.2,3.63,1.65,,291.0,291.0,,95.0,110.0,20.0,325.4,,276.3,69.8,,37.9,61.1,2.9,2.98,3.44,
2017-09-01 00:05:00+00:00,75,3.65,,11.42,1.7,2.2,2.45,,,4.4,0.15,3.63,1.7,,289.3,289.3,,95.0,110.0,20.0,302.3,,268.3,48.8,,25.4,48.5,1.8,3.13,2.08,
2017-09-01 00:10:00+00:00,75,3.7,,11.33,1.65,2.45,2.7,,,4.55,0.25,3.62,1.65,,296.8,296.8,,95.0,110.0,20.0,311.5,,272.8,55.5,,29.4,53.8,2.1,3.06,2.35,
2017-09-01 00:15:00+00:00,75,3.7,,11.33,1.95,2.45,2.5,,,4.5,0.2,3.61,1.95,,292.0,292.0,,95.0,110.0,20.0,312.8,,271.4,59.2,,31.7,55.3,2.3,3.06,2.72,
2017-09-01 00:20:00+00:00,55,3.6,,11.37,1.5,2.55,2.7,,,4.3,0.15,3.59,1.5,,297.0,297.0,,95.0,110.0,20.0,299.8,,266.5,47.8,,25.0,47.5,1.7,3.16,2.1,
2017-09-01 00:25:00+00:00,75,3.7,,11.37,1.5,2.3,2.75,,,4.55,0.2,3.58,1.5,,299.0,299.0,,82.5,110.0,20.0,311.8,,271.5,57.7,,30.8,55.7,2.2,3.07,2.42,
2017-09-01 00:30:00+00:00,75,3.7,,11.42,1.9,2.45,2.4,,,4.35,0.1,3.56,1.9,2.4,284.5,284.5,,95.0,110.0,20.0,310.9,,267.8,61.4,,33.2,55.0,2.3,3.09,3.2,
2017-09-01 00:35:00+00:00,75,3.6,,11.35,1.35,2.25,2.4,,,4.4,0.2,3.54,1.35,,281.5,281.5,,95.0,110.0,20.0,298.5,,264.1,49.3,,25.9,47.8,1.8,3.15,2.29,
2017-09-01 00:40:00+00:00,55,3.6,,11.27,1.35,2.05,2.15,,,4.3,0.1,3.52,1.35,,274.5,274.5,,95.0,110.0,20.0,302.3,,263.0,56.0,,29.8,50.8,2.0,3.13,2.9,
2017-09-01 00:45:00+00:00,80,3.55,,11.06,2.25,,2.25,,,4.25,0.1,3.5,,,275.0,275.0,,,110.0,20.0,302.3,,263.2,55.7,,29.7,50.7,1.9,3.12,2.89,
