Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2016-06-01 00:00:00+00:00,100,5.3,,15.6,2.3,,2.3,,,6.0,0.35,4.46,,,287.8,287.8,,,110.0,20.0,328.8,,285.9,62.0,,32.0,61.9,4.8,2.94,2.01,
2016-06-01 00:05:00+00:00,70,5.15,,15.62,2.0,,2.0,,,5.7,0.1,4.43,,,278.5,278.5,,,110.0,20.0,317.5,,281.4,52.5,,26.6,54.7,3.8,3.03,1.73,
2016-06-01 00:10:00+00:00,100,5.05,,15.4,2.05,,2.05,,,5.8,0.3,4.4,,,283.0,283.0,,,110.0,20.0,317.4,,282.7,50.6,,25.6,53.9,3.5,3.05,1.61,
2016-06-01 00:15:00+00:00,90,5.15,,15.56,2.45,,2.45,,,5.95,0.25,4.38,,,291.5,291.5,,,110.0,20.0,320.3,,284.0,53.1,,26.9,55.9,3.8,3.02,1.67,
2016-06-01 00:20:00+00:00,100,4.85,,15.25,1.85,,1.85,,,5.3,0.2,4.35,,,277.0,277.0,,,110.0,20.0,309.5,,279.4,44.2,,22.2,48.6,2.8,3.14,1.45,
2016-06-01 00:25:00+00:00,70,4.3,,13.92,2.4,,2.4,,,5.45,0.15,4.32,,,286.5,286.5,,,110.0,20.0,296.8,,267.7,42.3,,21.6,45.4,2.2,3.24,1.61,
2016-06-01 00:30:00+00:00,100,5.0,,15.15,2.5,,2.5,,,5.55,0.2,4.3,,,286.5,286.5,,,110.0,20.0,317.0,,279.5,54.5,,27.7,56.2,3.7,3.03,1.79,
2016-06-01 00:35:00+00:00,100,5.15,,15.15,2.4,,2.4,,,5.8,0.3,4.27,,,284.3,284.3,,,110.0,20.0,326.6,,280.8,66.0,,34.2,64.0,4.8,2.94,2.22,
2016-06-01 00:40:00+00:00,100,5.1,,15.15,2.4,,2.4,,,5.75,0.25,4.25,,,281.0,281.0,,,110.0,20.0,324.6,,279.0,65.6,,34.2,63.0,4.7,2.97,2.32,
2016-06-01 00:45:00+00:00,100,4.8,,15.01,2.4,,2.4,,,5.35,0.4,4.22,,,282.0,282.0,,,110.0,20.0,306.0,,273.2,47.8,,24.2,50.5,3.0,3.13,1.66,
2016-06-01 00:50:00+00:00,90,5.25,,14.96,2.1,,2.1,,,6.0,0.2,4.2,,,274.8,274.8,,,110.0,20.0,340.9,,280.6,85.8,,45.1,75.3,6.4,2.85,3.12,
2016-06-01 00:55:00+00:00,90,5.05,,14.8,2.5,,2.5,,,5.8,0.4,4.18,,,282.0,282.0,,,110.0,20.0,328.7,,278.3,72.0,,37.8,66.2,5.0,2.93,2.7,
2016-06-01 01:00:00+00:00,90,4.95,,14.3,2.45,,2.45,,,5.5,0.1,4.16,,,282.5,282.5,,,110.0,20.0,334.0,,277.8,80.2,,42.4,72.2,5.4,2.89,2.94,
2016-06-01 01:05:00+00:00,95,4.95,,9.1,3.0,,3.0,,,5.7,0.15,4.14,,,607.0,607.0,,,110.0,20.0,640.0,,483.6,226.4,,117.8,228.0,15.2,1.84,1.99,
2016-06-01 01:10:00+00:00,100,5.1,,14.6,1.75,2.25,2.45,,,5.75,0.1,4.11,1.75,,284.0,284.0,,97.5,110.0,20.0,344.3,,280.2,91.0,,48.8,78.2,6.5,2.86,3.52,
