Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2016-08-01 00:00:00+00:00,35,3.9,,12.28,1.7,3.65,2.9,,,4.55,0.1,3.81,1.7,2.9,287.0,287.0,,97.5,110.0,20.0,300.7,,265.9,49.9,,26.1,49.1,2.1,3.15,2.16,
2016-08-01 00:05:00+00:00,65,3.9,,12.06,1.7,3.15,2.5,,,4.5,0.2,3.78,1.7,2.5,275.0,275.0,,106.3,110.0,20.0,306.9,,264.4,60.5,,32.4,52.2,2.5,3.09,3.45,
2016-08-01 00:10:00+00:00,65,3.7,,12.37,1.65,3.85,2.5,,,4.25,0.2,3.76,1.65,2.5,274.0,274.0,,97.5,110.0,20.0,284.4,,256.2,40.5,,21.2,40.5,1.5,3.34,2.07,
2016-08-01 00:15:00+00:00,25,3.85,,12.09,1.9,3.8,3.25,,,4.75,0.65,3.74,1.9,3.25,302.0,302.0,,97.5,110.0,20.0,301.4,,266.0,50.8,,26.9,50.2,2.1,3.14,2.21,
2016-08-01 00:20:00+00:00,50,3.6,,12.06,1.65,3.1,2.45,,,4.25,0.15,3.71,1.65,2.45,265.0,265.0,,97.5,110.0,20.0,279.3,,250.5,41.1,,22.1,38.5,1.5,3.35,2.74,
2016-08-01 00:25:00+00:00,65,3.65,,12.02,1.5,3.6,2.0,,,4.45,0.25,3.69,1.5,2.0,257.0,257.0,,95.0,110.0,20.0,283.1,,251.1,45.5,,24.5,41.5,1.7,3.29,2.96,
2016-08-01 00:30:00+00:00,80,3.55,,11.43,1.7,,1.7,,,4.1,0.3,3.67,,,253.0,253.0,,,110.0,20.0,290.2,,250.2,56.8,,30.3,49.1,2.0,3.22,3.44,
2016-08-01 00:35:00+00:00,80,3.5,,11.4,1.65,,1.65,,,4.55,0.4,3.65,,,247.5,247.5,,,110.0,20.0,285.6,,248.3,53.0,,28.3,47.4,1.8,3.26,3.11,
2016-08-01 00:40:00+00:00,50,3.45,,11.2,1.8,4.2,1.8,,,4.25,0.15,3.62,1.8,,265.0,265.0,,95.0,110.0,20.0,289.9,,255.4,49.1,,26.0,46.6,1.6,3.25,2.49,
2016-08-01 00:45:00+00:00,75,3.65,,11.26,1.6,3.95,3.05,,,4.15,0.1,3.6,1.6,3.05,322.5,322.5,,95.0,110.0,20.0,311.9,,272.5,56.5,,29.6,56.9,2.1,3.09,2.03,
2016-08-01 00:50:00+00:00,0,3.45,,11.88,1.65,3.8,2.0,,,4.05,0.35,3.58,1.65,2.0,206.0,206.0,,105.0,110.0,20.0,,,,,,,,,3.44,,
2016-08-01 00:55:00+00:00,70,3.65,,11.33,1.5,3.35,3.05,,,4.15,0.05,3.56,1.5,3.05,335.0,335.0,,97.5,110.0,20.0,310.2,,271.2,56.0,,29.4,56.3,2.1,3.1,2.05,
2016-08-01 01:00:00+00:00,15,3.55,,10.82,1.65,3.05,2.95,,,4.15,0.65,3.54,1.65,2.95,328.0,328.0,,97.5,110.0,20.0,318.6,,276.3,60.8,,31.9,61.4,2.1,3.05,2.01,
2016-08-01 01:05:00+00:00,70,3.55,,11.09,1.75,3.65,2.85,,,4.35,0.3,3.52,1.75,2.85,325.0,325.0,,95.0,110.0,20.0,306.2,,268.1,54.6,,28.7,54.8,1.9,3.12,2.06,
2016-08-01 01:10:00+00:00,65,3.65,,11.45,1.65,3.35,2.95,,,4.15,0.1,3.5,1.65,2.95,352.0,352.0,,95.0,110.0,20.0,313.8,,280.2,48.7,,24.0,55.0,1.8,3.14,1.4,
2016-08-01 01:15:00+00:00,15,,,,1.8,3.15,,,,,,3.48,1.8,,,,,95.0,,,,,,,,,,,,,
2016-08-01 01:20:00+00:00,45,3.45,,11.2,1.15,2.5,2.95,,,4.1,0.25,3.46,1.15,,313.0,313.0,,95.0,110.0,20.0,291.9,,259.1,47.1,,24.7,47.6,1.6,3.25,2.01,
2016-08-01 01:25:00+00:00,65,3.55,,11.68,1.5,2.85,3.05,,,4.2,0.1,3.45,1.5,,323.5,323.5,,95.0,110.0,20.0,289.9,,260.2,42.7,,21.7,45.3,1.5,3.29,1.67,
2016-08-01 01:30:00+00:00,65,3.65,,11.11,1.65,2.95,2.45,,,4.3,0.35,3.43,1.65,2.45,305.8,305.8,,95.0,110.0,20.0,318.9,,272.5,66.5,,35.4,64.5,2.5,3.04,2.36,
