Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2016-04-01 00:00:00+00:00,90,3.325,,9.98,2.13,,2.13,,,4.03,0.1,3.82,,,302.0,302.0,,,110.0,20.0,327.0,,278.0,69.9,,38.1,62.3,2.2,3.0,3.31,
2016-04-01 00:05:00+00:00,90,3.275,,9.78,2.13,,2.13,,,4.1,0.2,3.8,,,301.5,301.5,,,110.0,20.0,325.3,,277.9,67.8,,36.6,62.8,2.0,2.99,2.89,
2016-04-01 00:10:00+00:00,90,3.175,,9.79,2.45,,2.45,,,3.88,0.05,3.79,,,318.0,318.0,,,110.0,20.0,309.8,,272.7,52.9,,27.6,54.1,1.5,3.08,1.93,
2016-04-01 00:15:00+00:00,90,3.325,,9.52,2.45,,2.45,,,3.88,0.13,3.78,,,316.0,316.0,,,110.0,20.0,338.1,,286.7,73.4,,39.2,70.9,2.3,2.86,2.42,
2016-04-01 00:20:00+00:00,90,3.325,,9.81,2.45,,2.45,,,3.88,0.13,3.77,,,318.8,318.8,,,110.0,20.0,336.3,,284.2,74.3,,39.9,69.0,2.3,2.95,2.77,
2016-04-01 00:25:00+00:00,70,3.275,,9.9,2.45,,2.45,,,3.88,0.05,3.75,,,319.5,319.5,,,110.0,20.0,320.6,,278.1,60.7,,32.0,60.7,1.8,3.02,2.12,
2016-04-01 00:30:00+00:00,60,3.35,,9.93,2.5,,2.5,,,3.85,0.17,3.74,,,324.0,324.0,,,110.0,20.0,331.6,,283.3,69.1,,37.0,66.0,2.2,2.96,2.54,
2016-04-01 00:35:00+00:00,90,3.3,,9.98,2.28,,2.28,,,3.9,0.08,3.72,,,306.5,306.5,,,110.0,20.0,318.0,,275.9,60.3,,32.0,59.7,1.8,3.02,2.21,
2016-04-01 00:40:00+00:00,90,3.35,,9.9,2.0,,2.0,,,4.1,0.17,3.71,,,293.0,293.0,,,110.0,20.0,330.4,,276.3,77.1,,41.9,65.4,2.4,2.95,3.77,
2016-04-01 00:45:00+00:00,90,3.3,,9.97,2.03,,2.03,,,3.85,0.05,3.69,,,291.5,291.5,,,110.0,20.0,316.9,,272.4,63.5,,34.0,59.9,1.9,3.02,2.63,
2016-04-01 00:50:00+00:00,90,3.325,,10.06,2.45,,2.45,,,3.95,0.13,3.68,,,303.0,303.0,,,110.0,20.0,319.8,,275.9,62.8,,33.8,59.5,2.0,3.02,2.66,
2016-04-01 00:55:00+00:00,90,3.15,,9.85,2.45,,2.45,,,3.88,0.1,3.66,,,305.0,305.0,,,110.0,20.0,302.8,,267.5,50.5,,26.6,50.9,1.4,3.13,2.06,
2016-04-01 01:00:00+00:00,80,3.075,,9.93,2.45,,2.45,,,3.83,0.17,3.65,,,308.5,308.5,,,110.0,20.0,292.0,,262.2,42.5,,21.7,45.0,1.1,3.23,1.71,
2016-04-01 01:05:00+00:00,95,3.15,,9.97,2.6,,2.6,,,3.88,0.08,3.63,,,318.0,318.0,,,110.0,20.0,301.2,,265.8,50.5,,26.6,50.9,1.4,3.17,2.05,
2016-04-01 01:10:00+00:00,90,3.325,,9.98,2.45,,2.45,,,3.95,0.13,3.62,,,304.0,304.0,,,110.0,20.0,322.1,,275.2,67.0,,36.0,62.8,2.1,3.0,2.73,
2016-04-01 01:15:00+00:00,90,3.325,,10.01,2.05,,2.05,,,4.05,0.13,3.6,,,286.0,286.0,,,110.0,20.0,324.5,,271.7,75.3,,41.3,63.0,2.3,3.01,3.92,
2016-04-01 01:20:00+00:00,90,3.325,,10.18,2.15,,2.15,,,3.92,0.1,3.58,,,287.0,287.0,,,110.0,20.0,317.1,,269.7,67.8,,37.0,56.0,2.1,3.06,4.16,
2016-04-01 01:25:00+00:00,95,3.325,,10.18,2.0,,2.0,,,4.13,0.15,3.57,,,278.5,278.5,,,110.0,20.0,312.5,,265.1,67.5,,36.7,56.7,2.1,3.06,3.89,
2016-04-01 01:30:00+00:00,90,3.3,,10.1,2.45,,2.45,,,3.95,0.05,3.55,,,296.0,296.0,,,110.0,20.0,310.3,,269.4,58.4,,31.3,55.9,1.8,3.06,2.53,
2016-04-01 01:35:00+00:00,100,3.3,,10.18,2.45,,2.45,,,3.95,0.05,3.54,,,296.5,296.5,,,110.0,20.0,312.9,,269.1,62.6,,33.8,58.1,1.9,3.09,2.9,
2016-04-01 01:40:00+00:00,95,3.35,,10.22,2.13,,2.13,,,4.05,0.08,3.53,,,279.0,279.0,,,110.0,20.0,317.8,,265.7,74.1,,40.7,60.3,2.3,3.05,4.16,
2016-04-01 01:45:00+00:00,100,3.3,,10.31,2.08,,2.08,,,4.0,0.08,3.51,,,274.0,274.0,,,110.0,20.0,303.1,,261.4,59.4,,32.2,53.2,1.8,3.12,3.18,
2016-04-01 01:50:00+00:00,95,3.35,,10.48,2.05,,2.05,,,4.05,0.13,3.5,,,271.5,271.5,,,110.0,20.0,305.1,,259.5,65.0,,35.6,53.2,2.1,3.13,4.24,
2016-04-01 01:55:00+00:00,95,3.425,,10.63,2.05,,2.05,,,4.0,0.15,3.49,,,269.0,269.0,,,110.0,20.0,300.7,,259.8,58.2,,31.1,53.0,1.9,3.1,2.9,
2016-04-01 02:00:00+00:00,100,3.375,,11.06,2.25,,2.25,,,3.85,0.08,3.48,,,272.0,272.0,,,110.0,20.0,283.7,,254.6,41.6,,21.6,42.5,1.3,3.28,1.92,
2016-04-01 02:05:00+00:00,100,3.5,,11.13,2.45,,2.45,,,4.1,0.08,3.48,,,275.0,275.0,,,110.0,20.0,296.7,,259.0,53.8,,29.1,49.0,1.9,3.18,3.09,
2016-04-01 02:10:00+00:00,100,3.525,,11.5,2.15,,2.15,,,4.2,0.08,3.47,,,261.0,261.0,,,110.0,20.0,286.0,,250.7,50.3,,27.3,44.2,1.8,3.26,3.36,
2016-04-01 02:15:00+00:00,100,3.575,,11.52,2.45,,2.45,,,4.2,0.13,3.47,,,264.0,264.0,,,110.0,20.0,291.7,,254.3,53.3,,29.1,47.0,1.9,3.22,3.42,
2016-04-01 02:20:00+00:00,100,3.55,,11.56,1.88,,1.88,,,4.22,0.1,3.47,,,246.0,246.0,,,110.0,20.0,285.8,,243.9,59.4,,32.6,44.9,2.1,3.26,5.56,
2016-04-01 02:25:00+00:00,100,3.55,,11.5,1.88,,1.88,,,4.07,0.05,3.47,,,246.8,246.8,,,110.0,20.0,284.9,,245.4,56.0,,30.3,46.5,2.0,3.24,3.77,
2016-04-01 02:30:00+00:00,100,3.5,,11.48,2.2,,2.2,,,4.2,0.1,3.47,,,254.0,254.0,,,110.0,20.0,281.2,,245.5,50.8,,27.4,42.9,1.7,3.28,3.78,
2016-04-01 02:35:00+00:00,100,3.55,,11.53,2.0,,2.0,,,4.35,0.15,3.48,,,249.0,249.0,,,110.0,20.0,285.3,,243.1,59.7,,32.6,45.5,2.1,3.25,5.53,
2016-04-01 02:40:00+00:00,100,3.6,,11.58,2.05,,2.05,,,4.3,0.1,3.49,,,249.5,249.5,,,110.0,20.0,306.3,,236.7,97.6,,54.3,79.1,3.5,3.22,6.33,
2016-04-01 02:45:00+00:00,100,3.6,,11.71,2.25,,2.25,,,4.35,0.1,3.5,,,255.0,255.0,,,110.0,20.0,284.5,,245.7,55.1,,30.1,45.0,2.0,3.25,4.27,
2016-04-01 02:50:00+00:00,100,3.65,,12.01,2.05,,2.05,,,4.3,0.15,3.52,,,242.5,242.5,,,110.0,20.0,278.1,,239.8,54.2,,29.4,45.3,2.0,3.29,3.94,
2016-04-01 02:55:00+00:00,100,3.65,,12.29,2.15,,2.15,,,4.35,0.15,3.54,,,248.0,248.0,,,110.0,20.0,271.4,,238.5,46.7,,25.3,39.9,1.7,3.37,3.64,
2016-04-01 03:00:00+00:00,100,3.6,,12.23,2.05,,2.05,,,4.3,0.1,3.56,,,240.0,240.0,,,110.0,20.0,266.9,,235.2,45.0,,24.1,38.9,1.6,3.4,3.39,
