Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2016-11-01 00:00:00+00:00,100,3.4,,10.61,1.7,,1.7,,,4.0,0.15,3.48,,,256.0,256.0,,,110.0,20.0,303.6,,253.2,71.3,,38.8,58.4,2.3,3.12,4.42,
2016-11-01 00:05:00+00:00,100,3.2,,10.36,1.7,,1.7,,,3.9,0.15,3.49,,,256.0,256.0,,,110.0,20.0,286.0,,252.2,47.9,,25.1,45.4,1.4,3.24,2.46,
2016-11-01 00:10:00+00:00,100,3.3,,10.1,1.7,,1.7,,,3.9,0.25,3.5,,,264.0,264.0,,,110.0,20.0,310.6,,259.8,71.8,,38.7,59.0,2.2,3.06,4.19,
2016-11-01 00:15:00+00:00,95,3.15,,9.93,1.9,,1.9,,,3.95,0.25,3.51,,,276.8,276.8,,,110.0,20.0,298.3,,263.9,48.8,,25.7,46.3,1.3,3.15,2.46,
2016-11-01 00:20:00+00:00,90,3.3,,10.01,2.2,,2.2,,,3.85,0.1,3.51,,,293.0,293.0,,,110.0,20.0,338.8,,269.4,98.0,,54.0,76.6,3.0,3.03,5.59,
2016-11-01 00:25:00+00:00,90,3.2,,10.06,1.75,,1.75,,,4.05,0.15,3.51,,,277.0,277.0,,,110.0,20.0,304.2,,267.8,51.8,,27.0,50.7,1.5,3.14,2.19,
2016-11-01 00:30:00+00:00,90,3.15,,10.35,1.8,,1.8,,,3.85,0.1,3.51,,,280.5,280.5,,,110.0,20.0,292.4,,263.5,41.2,,21.6,42.1,1.2,3.29,1.96,
2016-11-01 00:35:00+00:00,45,2.9,,10.11,1.75,3.7,1.75,,,3.9,0.4,3.5,2.35,,271.0,271.0,,92.5,110.0,20.0,276.7,,256.0,29.5,,15.1,32.5,0.7,3.49,1.53,
2016-11-01 00:40:00+00:00,70,3.3,,10.19,1.65,3.3,2.7,,,4.05,0.1,3.49,1.65,2.7,307.0,307.0,,92.5,110.0,20.0,309.4,,271.5,54.0,,28.7,52.1,1.6,3.09,2.39,
2016-11-01 00:45:00+00:00,65,3.35,,10.36,1.7,2.15,2.45,,,3.95,0.1,3.48,1.7,,290.0,290.0,,92.5,110.0,20.0,310.1,,266.1,62.7,,34.3,53.2,2.0,3.09,3.92,
2016-11-01 00:50:00+00:00,40,3.0,,9.84,1.6,2.6,2.4,,,3.9,0.2,3.46,1.6,2.4,288.5,288.5,,92.5,110.0,20.0,285.7,,257.4,40.4,,21.4,39.6,1.0,3.28,2.27,
2016-11-01 00:55:00+00:00,70,3.35,,10.58,1.7,3.2,2.8,,,4.05,0.1,3.44,1.7,2.8,302.0,302.0,,95.0,110.0,20.0,301.9,,267.6,49.1,,26.2,47.5,1.6,3.16,2.42,
2016-11-01 01:00:00+00:00,25,3.15,,10.71,1.75,4.45,3.05,,,3.95,0.25,3.42,1.75,3.05,322.5,322.5,,92.5,110.0,20.0,275.7,,252.6,33.0,,17.3,33.5,0.9,3.4,2.01,
2016-11-01 01:05:00+00:00,75,,,,1.7,5.2,,,,,,3.4,1.7,,,,,92.5,,,,,,,,,,,,,
2016-11-01 01:10:00+00:00,55,3.55,,10.67,1.6,5.05,3.05,,,3.95,0.05,3.37,1.6,3.05,322.0,322.0,,92.5,110.0,20.0,331.8,,287.0,64.2,,33.9,63.5,2.3,3.01,2.19,
2016-11-01 01:15:00+00:00,75,,,,1.7,4.7,,,,,,3.34,1.7,,,,,92.5,,,,,,,,,,,,,
2016-11-01 01:20:00+00:00,75,3.3,,10.55,1.95,2.7,2.85,,,3.95,0.1,3.31,1.95,,303.0,303.0,,92.5,110.0,20.0,323.6,,265.8,81.9,,44.9,62.9,2.5,3.2,5.56,
2016-11-01 01:25:00+00:00,65,3.3,,10.67,1.65,4.05,2.35,,,4.0,0.15,3.28,1.65,2.35,268.0,268.0,,92.5,110.0,20.0,294.7,,257.2,53.6,,29.6,43.1,1.7,3.23,4.6,
2016-11-01 01:30:00+00:00,75,3.3,,10.82,1.55,6.5,1.85,,,4.1,0.15,3.24,1.55,1.85,248.5,248.5,,92.5,110.0,20.0,281.4,,242.2,55.5,,30.2,45.8,1.7,3.28,4.07,
2016-11-01 01:35:00+00:00,75,,,,1.7,5.5,,,,,,3.21,1.7,,,,,92.5,,,,,,,,,,,,,
2016-11-01 01:40:00+00:00,75,,,,1.15,3.9,,,,,,3.17,1.15,,,,,92.5,,,,,,,,,,,,,
2016-11-01 01:45:00+00:00,75,,,,1.55,3.15,,,,,,3.14,1.55,,,,,90.0,,,,,,,,,,,,,
2016-11-01 01:50:00+00:00,75,,,,1.65,4.15,,,,,,3.1,1.65,,,,,90.0,,,,,,,,,,,,,
2016-11-01 01:55:00+00:00,75,,,,1.5,4.7,,,,,,3.06,1.5,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:00:00+00:00,75,,,,1.65,4.8,,,,,,3.03,1.65,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:05:00+00:00,75,,,,1.55,5.05,,,,,,2.99,1.55,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:10:00+00:00,75,,,,1.5,5.15,,,,,,2.96,1.5,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:15:00+00:00,75,,,,1.75,3.2,,,,,,2.93,1.75,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:20:00+00:00,75,,,,1.65,5.65,,,,,,2.9,1.65,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:25:00+00:00,75,,,,2.15,5.2,,,,,,2.87,2.15,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:30:00+00:00,75,,,,1.65,4.9,,,,,,2.85,1.65,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:35:00+00:00,75,,,,1.8,5.3,,,,,,2.83,1.8,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:40:00+00:00,75,,,,1.65,5.25,,,,,,2.81,1.65,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:45:00+00:00,75,,,,1.55,4.8,,,,,,2.8,1.55,,,,,87.5,,,,,,,,,,,,,
2016-11-01 02:50:00+00:00,75,,,,1.65,3.6,,,,,,2.79,1.65,,,,,90.0,,,,,,,,,,,,,
2016-11-01 02:55:00+00:00,75,,,,1.65,3.45,,,,,,2.78,1.65,,,,,87.5,,,,,,,,,,,,,
2016-11-01 03:00:00+00:00,75,,,,1.65,3.05,,,,,,2.78,1.65,,,,,87.5,,,,,,,,,,,,,
2016-11-01 03:05:00+00:00,75,,,,1.7,3.85,,,,,,2.79,1.7,,,,,87.5,,,,,,,,,,,,,
2016-11-01 03:10:00+00:00,40,3.1,,6.81,1.6,3.85,2.85,,,4.2,0.55,2.8,1.6,2.85,610.0,610.0,,90.0,110.0,20.0,461.8,,362.3,142.1,,73.6,147.1,3.8,2.2,1.84,
2016-11-01 03:15:00+00:00,70,3.2,,10.74,1.75,2.55,2.5,,,3.8,0.15,2.82,1.75,2.5,268.0,268.0,,90.0,110.0,20.0,273.7,,245.0,41.1,,22.1,39.0,1.2,3.36,2.64,
2016-11-01 03:20:00+00:00,75,3.3,,11.07,1.8,2.25,2.45,,,3.95,0.1,2.84,1.8,,260.0,260.0,,90.0,110.0,20.0,285.0,,239.8,64.0,,35.1,49.5,1.9,3.36,5.69,
2016-11-01 03:25:00+00:00,75,3.35,,11.31,1.75,2.2,2.45,,,3.95,0.15,2.86,1.75,,251.0,251.0,,92.5,110.0,20.0,277.8,,236.3,58.6,,32.1,45.3,1.8,3.38,5.71,
2016-11-01 03:30:00+00:00,75,3.35,,11.55,1.75,2.15,2.2,,,3.95,0.1,2.89,1.75,,237.0,237.0,,90.0,110.0,20.0,269.8,,229.6,56.8,,31.2,43.8,1.8,3.45,5.69,
2016-11-01 03:35:00+00:00,100,3.35,,11.64,2.05,,2.05,,,3.95,0.1,2.93,,,230.0,230.0,,,110.0,20.0,268.1,,222.3,64.5,,35.7,51.1,2.0,3.48,5.71,
2016-11-01 03:40:00+00:00,95,3.15,,11.4,1.95,,1.95,,,3.95,0.1,2.97,,,226.0,226.0,,,110.0,20.0,244.2,,218.3,36.7,,19.7,32.4,1.0,3.62,3.24,
2016-11-01 03:45:00+00:00,95,3.2,,11.32,1.8,,1.8,,,3.85,0.1,3.02,,,222.5,222.5,,,110.0,20.0,248.6,,216.6,45.5,,24.8,38.0,1.3,3.54,4.08,
2016-11-01 03:50:00+00:00,100,3.1,,11.23,2.1,,2.1,,,3.8,0.15,3.07,,,229.0,229.0,,,110.0,20.0,258.4,,217.3,58.4,,32.4,47.3,1.6,3.62,5.42,
2016-11-01 03:55:00+00:00,100,3.1,,10.92,2.45,,2.45,,,3.8,0.1,3.13,,,240.0,240.0,,,110.0,20.0,270.6,,223.6,67.0,,37.2,54.8,1.8,3.52,5.48,
2016-11-01 04:00:00+00:00,95,3.1,,10.95,1.65,,1.65,,,3.85,0.1,3.19,,,215.5,215.5,,,110.0,20.0,245.9,,209.3,52.3,,28.6,40.5,1.4,3.53,5.65,
2016-11-01 04:05:00+00:00,100,3.05,,10.68,1.65,,1.65,,,3.6,0.15,3.26,,,217.5,217.5,,,110.0,20.0,249.5,,211.1,54.6,,29.4,46.2,1.4,3.5,4.05,
2016-11-01 04:10:00+00:00,95,3.1,,10.62,1.7,,1.7,,,3.6,0.15,3.33,,,220.0,220.0,,,110.0,20.0,257.6,,213.9,62.4,,33.9,48.4,1.7,3.43,5.56,
2016-11-01 04:15:00+00:00,100,3.0,,10.54,1.7,,1.7,,,3.65,0.15,3.4,,,220.0,220.0,,,110.0,20.0,248.2,,211.7,52.2,,28.3,43.5,1.3,3.51,4.13,
2016-11-01 04:20:00+00:00,100,3.05,,10.73,1.75,,1.75,,,3.75,0.15,3.48,,,222.0,222.0,,,110.0,20.0,245.2,,212.2,46.6,,24.9,41.9,1.2,3.52,3.06,
2016-11-01 04:25:00+00:00,100,3.2,,11.25,1.65,,1.65,,,3.9,0.1,3.56,,,220.0,220.0,,,110.0,20.0,246.4,,210.2,51.7,,28.0,43.5,1.5,3.52,4.03,
2016-11-01 04:30:00+00:00,95,3.3,,11.81,1.75,,1.75,,,3.95,0.1,3.65,,,218.0,218.0,,,110.0,20.0,240.7,,206.1,49.4,,26.7,42.0,1.6,3.58,3.9,
2016-11-01 04:35:00+00:00,100,3.45,,12.26,1.8,,1.8,,,4.15,0.1,3.74,,,213.0,213.0,,,110.0,20.0,240.3,,202.6,54.0,,29.3,46.7,1.9,3.56,3.77,
2016-11-01 04:40:00+00:00,95,3.65,,12.59,1.8,,1.8,,,4.3,0.1,3.83,,,212.0,212.0,,,110.0,20.0,247.4,,199.8,68.3,,36.9,59.4,2.6,3.45,3.78,
2016-11-01 04:45:00+00:00,95,3.85,,13.02,1.85,,1.85,,,4.45,0.1,3.92,,,213.0,213.0,,,110.0,20.0,252.3,,198.5,76.5,,41.3,69.3,3.2,3.38,3.17,
2016-11-01 04:50:00+00:00,60,4.15,,14.95,1.85,,1.85,,,4.75,0.1,4.01,,,222.5,222.5,,,110.0,20.0,238.2,,202.2,51.6,,29.3,42.7,2.8,3.6,3.81,
2016-11-01 04:55:00+00:00,100,4.4,,15.96,1.85,,1.85,,,5.05,0.15,4.11,,,214.5,214.5,,,110.0,20.0,234.4,,195.5,56.8,,31.8,41.0,3.3,3.63,4.8,
2016-11-01 05:00:00+00:00,95,4.55,,16.65,1.8,,1.8,,,5.25,0.15,4.21,,,210.3,210.3,,,110.0,20.0,224.8,,190.9,47.3,,26.1,44.4,3.0,3.66,2.48,
2016-11-01 05:05:00+00:00,90,4.7,,17.6,1.95,,1.95,,,5.3,0.15,4.31,,,210.0,210.0,,,110.0,20.0,221.5,,189.0,46.3,,26.3,38.6,3.2,3.74,3.44,
