Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2015-06-04 11:30:00+00:00,80,9.3,4.97,26.07,3.2,4.6,4.7,3.2,3.41,9.95,0.1,7.0,3.45,,247.0,332.0,105.0,108.8,96.0,5.8,309.7,159.2,216.6,119.6,65.4,74.2,155.4,34.3,2.8,1.56,0.61
2015-06-04 11:35:00+00:00,80,9.35,,26.26,2.95,4.6,5.45,2.95,3.11,10.15,0.15,6.99,3.35,,331.0,331.0,107.9,105.0,96.6,6.4,319.0,,219.7,135.4,,79.1,158.2,36.7,2.81,1.82,
2015-06-04 11:40:00+00:00,80,9.35,,26.53,3.15,4.3,6.3,3.15,3.21,10.15,0.2,6.98,3.25,,329.0,329.0,108.0,107.5,110.0,20.0,296.8,,203.0,119.8,,67.4,154.0,31.5,2.84,1.36,
2015-06-04 11:45:00+00:00,80,9.5,4.67,27.15,3.2,4.2,4.2,3.2,3.26,10.05,0.2,6.97,3.65,,201.0,326.5,107.0,112.5,110.0,20.0,306.6,149.8,225.9,106.1,33.5,65.6,146.8,31.9,2.86,1.34,0.3
2015-06-04 11:50:00+00:00,80,9.3,,27.51,3.25,3.95,5.05,3.25,3.36,10.1,0.3,6.97,3.4,,320.0,320.0,107.0,107.5,110.0,20.0,292.6,,233.4,74.4,,47.9,121.8,23.3,2.96,1.0,
2015-06-04 11:55:00+00:00,80,9.2,,27.35,3.35,3.9,5.6,3.35,3.41,10.15,0.35,6.95,3.45,,316.0,316.0,105.2,112.5,110.0,20.0,276.3,,203.2,87.6,,52.7,137.3,24.5,2.97,1.0,
2015-06-04 12:00:00+00:00,80,9.5,,27.24,3.1,3.95,4.85,3.1,3.26,10.15,0.15,6.94,3.3,,312.0,312.0,107.0,110.0,96.2,6.1,306.3,,232.4,98.7,,59.7,120.6,29.5,2.87,1.71,
2015-06-04 12:05:00+00:00,80,9.55,,27.25,2.9,3.85,4.25,2.9,3.26,10.3,0.15,6.93,3.3,,192.0,192.0,101.0,110.0,96.2,6.1,302.6,,211.2,119.9,,69.6,151.3,34.0,2.85,1.47,
2015-06-04 12:10:00+00:00,75,9.55,,27.67,3.3,3.75,4.9,,,10.25,0.15,6.92,3.3,,320.0,320.0,,110.0,110.0,20.0,298.0,,227.5,89.6,,54.3,131.6,27.4,2.9,1.1,
2015-06-04 12:15:00+00:00,70,9.6,5.0,28.35,2.95,3.85,4.05,2.95,3.31,10.55,0.4,6.91,3.35,,186.0,322.0,104.0,110.0,97.3,7.1,287.5,165.8,222.1,79.1,68.2,52.4,121.7,26.7,2.95,1.18,0.66
2015-06-04 12:20:00+00:00,80,9.65,,28.54,2.85,3.85,5.55,2.85,3.11,10.3,0.2,6.9,3.15,,314.0,314.0,105.2,108.3,96.4,6.2,283.0,,207.5,96.4,,56.4,139.6,28.7,2.96,1.08,
2015-06-04 12:25:00+00:00,80,9.825,4.77,29.01,3.0,3.75,4.5,3.0,3.16,10.6,0.3,6.88,3.2,,244.3,309.0,104.1,107.9,95.2,5.1,298.2,151.7,226.5,91.6,52.3,56.1,122.8,29.6,2.96,1.36,1.07
2015-06-04 12:30:00+00:00,80,9.8,,29.56,2.5,3.85,5.5,2.5,3.21,10.55,0.3,6.87,3.25,,306.5,306.5,102.0,107.5,98.1,7.9,277.5,,207.4,89.2,,52.9,132.6,27.8,3.02,1.04,
2015-06-04 12:35:00+00:00,80,9.825,5.02,29.68,3.45,3.9,4.2,,,10.5,0.15,6.86,3.45,,201.0,303.0,,107.5,110.0,20.0,291.9,191.1,231.0,81.0,91.1,49.8,95.6,26.4,3.03,1.77,1.25
2015-06-04 12:40:00+00:00,80,9.75,4.86,29.8,2.6,3.9,4.05,2.6,3.36,10.5,0.3,6.84,3.4,,191.0,301.0,103.0,107.5,100.3,10.0,282.2,166.8,224.3,75.4,65.7,47.6,104.8,25.0,3.06,1.3,0.94
2015-06-04 12:45:00+00:00,80,9.6,,30.29,2.3,3.85,5.15,2.3,3.31,10.45,0.25,6.83,3.35,,296.5,296.5,99.8,112.5,99.5,9.3,262.5,,209.4,65.4,,41.5,109.5,21.6,3.15,1.0,
2015-06-04 12:50:00+00:00,75,9.75,4.66,30.08,2.8,3.8,3.95,2.8,3.21,10.6,0.2,6.82,3.25,,199.3,291.5,106.7,112.5,98.4,8.2,276.0,147.2,209.5,88.0,31.8,54.0,118.3,27.8,3.09,1.39,0.34
2015-06-04 12:55:00+00:00,70,9.6,4.72,29.79,2.25,3.65,4.05,2.25,3.21,10.35,0.2,6.8,3.25,,199.3,286.5,99.1,112.5,98.2,8.0,270.6,147.4,210.3,79.3,36.5,49.2,112.2,24.8,3.1,1.25,0.49
2015-06-04 13:00:00+00:00,80,9.6,,29.62,2.55,3.55,5.1,2.55,3.21,10.3,0.25,6.79,2.9,,289.0,289.0,101.0,110.0,97.9,7.8,279.1,,211.9,91.3,,55.1,68.2,27.5,3.09,3.98,
2015-06-04 13:05:00+00:00,80,9.325,4.36,29.28,2.5,3.6,4.1,2.5,3.26,10.1,0.15,6.78,3.3,,196.0,274.0,101.3,115.0,98.9,8.7,265.6,132.9,206.4,76.6,29.5,47.5,112.6,22.7,3.15,1.13,0.61
2015-06-04 13:10:00+00:00,80,9.25,4.35,28.17,2.1,,3.9,2.1,2.96,10.1,0.15,6.77,,,184.0,286.0,100.0,,98.6,8.4,271.9,134.1,201.9,89.9,21.7,54.8,126.0,25.3,3.05,1.27,0.07
2015-06-04 13:15:00+00:00,80,9.25,4.42,28.01,2.5,,3.95,2.5,3.16,10.25,0.3,6.76,,,174.0,291.0,100.8,,97.6,7.5,269.5,135.2,192.9,92.1,31.5,57.2,131.4,26.3,3.03,1.3,
2015-06-04 13:20:00+00:00,75,9.3,,28.47,2.65,,5.15,2.65,3.16,10.0,0.1,6.75,,,294.5,294.5,103.9,,98.2,8.0,276.9,,205.5,93.2,,55.5,127.7,26.1,3.06,1.27,
2015-06-04 13:25:00+00:00,80,9.2,4.2,28.54,2.7,3.25,3.85,2.7,3.11,10.1,0.15,6.74,3.15,,179.0,294.0,104.0,112.5,97.4,7.3,276.8,130.4,215.5,84.7,19.8,52.1,121.3,24.0,3.1,1.15,0.44
2015-06-04 13:30:00+00:00,80,9.2,,28.61,3.85,,3.85,,,9.9,0.1,6.73,,,189.0,189.0,,,110.0,20.0,280.2,,206.9,100.7,,59.1,80.2,26.7,3.11,3.91,
2015-06-04 13:35:00+00:00,80,9.0,,28.68,2.15,3.05,4.35,2.15,2.81,9.75,0.2,6.72,2.85,,255.0,255.0,99.3,108.3,96.7,6.5,262.1,,207.9,70.7,,42.6,106.3,19.2,3.19,1.01,
2015-06-04 13:40:00+00:00,80,8.75,,28.32,2.75,3.3,5.0,2.75,3.11,9.4,0.2,6.72,3.15,,281.5,281.5,104.3,112.5,97.4,7.2,252.2,,196.4,69.4,,43.3,110.7,18.4,3.24,1.0,
2015-06-04 13:45:00+00:00,80,8.55,,27.3,2.55,3.25,5.3,2.55,3.06,9.4,0.25,6.71,3.1,,278.0,278.0,103.5,110.0,98.1,7.9,250.1,,181.8,85.9,,50.2,119.7,19.9,3.19,1.22,
2015-06-04 13:50:00+00:00,80,8.625,4.52,26.87,2.2,,3.5,2.2,3.16,9.4,0.15,6.71,,,142.0,286.0,101.4,,100.3,10.0,264.9,152.4,205.5,73.0,45.1,47.1,108.4,19.3,3.12,1.22,0.66
2015-06-04 13:55:00+00:00,80,8.475,4.37,26.82,2.15,3.25,3.8,2.15,3.16,9.25,0.2,6.7,3.2,,201.0,289.0,99.8,120.0,99.7,9.5,261.7,145.7,206.8,68.7,32.2,44.9,109.4,17.9,3.17,1.06,0.47
2015-06-04 14:00:00+00:00,80,8.475,4.52,26.65,2.7,3.3,3.75,2.7,3.11,9.2,0.1,6.7,3.15,,198.0,287.5,106.0,117.5,99.1,8.9,268.5,160.6,207.1,81.1,56.7,50.9,104.9,19.9,3.15,1.56,0.88
2015-06-04 14:05:00+00:00,80,8.275,4.47,26.77,2.55,3.25,3.75,2.55,3.06,9.05,0.15,6.7,3.1,,197.0,286.0,107.0,115.0,100.0,9.8,261.9,165.0,207.4,73.3,66.7,47.0,96.3,17.6,3.24,1.54,1.01
2015-06-04 14:10:00+00:00,100,8.175,4.82,25.96,2.9,3.2,3.9,2.9,3.11,8.85,0.1,6.7,3.15,,201.0,282.0,111.0,117.5,98.6,8.4,279.2,180.6,203.1,112.4,63.7,65.3,101.3,23.0,3.18,3.42,1.04
2015-06-04 14:15:00+00:00,95,8.125,4.07,25.79,2.65,3.15,3.6,2.65,3.01,8.8,0.15,6.7,3.05,,184.0,287.0,104.0,115.0,97.5,7.3,264.1,137.0,205.3,78.1,27.2,49.5,114.6,17.8,3.18,1.19,0.54
2015-06-04 14:20:00+00:00,80,7.975,4.67,26.31,2.0,3.15,3.5,2.0,2.86,8.65,0.1,6.7,2.9,,184.0,279.0,103.9,112.5,99.9,9.7,252.2,175.0,202.3,64.6,63.7,42.7,81.8,15.0,3.31,1.7,0.93
2015-06-04 14:25:00+00:00,75,7.825,4.45,25.36,2.2,3.0,3.8,2.2,2.71,8.5,0.1,6.7,2.75,,142.0,269.0,104.0,110.0,97.6,7.5,256.4,124.0,179.0,107.6,9.4,64.1,130.9,20.5,3.25,1.78,0.26
2015-06-04 14:30:00+00:00,75,7.55,4.35,24.59,2.75,,3.6,2.75,3.01,8.25,0.1,6.7,,,143.8,276.0,107.2,,98.3,8.1,247.4,123.6,176.0,91.5,9.3,57.5,131.1,17.4,3.26,1.36,0.17
2015-06-04 14:35:00+00:00,80,7.35,,24.23,2.55,,4.25,2.55,2.86,8.05,0.2,6.71,,,276.0,276.0,104.4,,97.0,6.9,251.1,,188.3,80.8,,49.9,57.2,14.7,3.3,4.3,
2015-06-04 14:40:00+00:00,75,7.275,4.62,23.56,2.25,2.85,3.5,2.25,2.61,7.9,0.1,6.72,2.65,,178.5,272.0,103.0,107.5,96.8,6.7,267.9,176.3,190.9,115.9,55.6,65.6,100.4,18.2,3.25,3.59,0.81
2015-06-04 14:45:00+00:00,75,7.125,4.57,22.47,2.0,3.15,3.35,2.0,2.96,7.75,0.1,6.72,3.0,,160.5,267.0,103.8,128.8,101.9,11.6,270.4,167.2,181.2,131.4,53.0,73.4,117.6,19.4,3.16,3.23,0.67
