Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2015-05-01 00:00:00+00:00,95,6.725,,19.05,1.55,,1.55,,,7.43,0.13,4.53,,,264.0,264.0,,,110.0,20.0,353.2,,288.2,92.7,,49.1,81.2,11.4,2.83,3.31,
2015-05-01 00:05:00+00:00,85,6.7,,18.98,1.6,,1.6,,,7.57,0.32,4.51,,,266.5,266.5,,,110.0,20.0,354.0,,287.4,94.8,,50.6,81.3,11.6,2.83,3.63,
2015-05-01 00:10:00+00:00,85,6.7,,18.91,1.75,,1.75,,,7.5,0.25,4.49,,,266.0,266.0,,,110.0,20.0,356.5,,287.3,98.3,,52.3,83.2,12.0,2.82,3.75,
2015-05-01 00:15:00+00:00,100,6.6,,18.82,2.35,,2.35,,,7.2,0.1,4.47,,,276.5,276.5,,,110.0,20.0,342.6,,289.7,76.0,,39.8,69.6,9.0,2.85,2.72,
2015-05-01 00:20:00+00:00,100,6.625,,18.75,1.73,,1.73,,,7.25,0.08,4.45,,,266.5,266.5,,,110.0,20.0,355.0,,287.0,96.7,,51.5,82.4,11.5,2.83,3.66,
2015-05-01 00:25:00+00:00,95,6.6,,18.75,1.7,,1.7,,,7.35,0.15,4.43,,,266.0,266.0,,,110.0,20.0,349.9,,286.9,89.8,,47.4,78.4,10.6,2.84,3.28,
2015-05-01 00:30:00+00:00,100,6.6,,18.68,1.77,,1.77,,,7.28,0.08,4.41,,,266.5,266.5,,,110.0,20.0,353.3,,286.5,95.1,,50.4,81.3,11.2,2.83,3.6,
2015-05-01 00:35:00+00:00,95,6.575,,18.67,2.1,,2.1,,,7.25,0.08,4.39,,,271.5,271.5,,,110.0,20.0,353.0,,286.7,94.0,,50.4,78.4,11.1,2.84,3.83,
2015-05-01 00:40:00+00:00,100,6.575,,18.73,1.83,,1.83,,,7.22,0.13,4.37,,,269.0,269.0,,,110.0,20.0,349.0,,286.2,89.4,,47.4,77.0,10.5,2.85,3.47,
2015-05-01 00:45:00+00:00,100,6.5,,18.82,1.65,,1.65,,,7.2,0.13,4.35,,,266.5,266.5,,,110.0,20.0,338.0,,284.3,76.9,,40.3,70.2,8.8,2.89,2.78,
