Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2015-08-01 00:00:00+00:00,90,5.925,,17.67,3.0,,3.0,,,6.55,0.13,4.19,,,277.5,277.5,,,110.0,20.0,321.0,,278.9,60.4,,31.7,57.1,5.8,2.98,2.46,
2015-08-01 00:05:00+00:00,95,5.825,,17.51,2.08,,2.08,,,6.47,0.2,4.16,,,257.0,257.0,,,110.0,20.0,313.5,,273.8,57.3,,29.4,55.1,5.2,3.01,2.26,
2015-08-01 00:10:00+00:00,85,5.65,,17.09,1.8,,1.8,,,6.57,0.38,4.14,,,251.0,251.0,,,110.0,20.0,309.2,,269.0,57.9,,29.5,56.1,4.9,3.03,2.18,
2015-08-01 00:15:00+00:00,90,5.675,,16.74,1.73,,1.73,,,6.85,0.63,4.12,,,249.0,249.0,,,110.0,20.0,315.4,,269.8,65.7,,33.4,62.1,5.6,2.95,2.35,
2015-08-01 00:20:00+00:00,85,5.55,,16.49,2.1,,2.1,,,6.15,0.28,4.09,,,258.5,258.5,,,110.0,20.0,316.1,,276.6,57.3,,29.0,56.4,4.7,2.97,2.04,
2015-08-01 00:25:00+00:00,0,6.025,,17.01,3.33,,3.33,,,6.68,0.1,4.07,,,297.5,297.5,,,110.0,20.0,,,,,,,,,2.82,,
2015-08-01 00:30:00+00:00,100,6.0,,17.27,1.88,,1.88,,,6.68,0.05,4.05,,,261.0,261.0,,,110.0,20.0,342.7,,282.5,85.6,,45.5,74.3,8.4,2.88,3.36,
2015-08-01 00:35:00+00:00,80,5.95,,17.4,1.85,,1.85,,,6.55,0.05,4.02,,,266.5,266.5,,,110.0,20.0,328.2,,284.4,63.4,,32.4,62.3,6.1,2.92,2.08,
2015-08-01 00:40:00+00:00,90,6.175,,17.91,1.9,,1.9,,,6.8,0.05,4.0,,,272.0,272.0,,,110.0,20.0,333.4,,285.9,68.5,,35.5,65.1,7.1,2.9,2.36,
2015-08-01 00:45:00+00:00,90,6.05,,18.13,1.9,,1.9,,,6.68,0.15,3.98,,,270.0,270.0,,,110.0,20.0,321.0,,279.9,59.5,,30.7,58.0,5.9,3.0,2.17,
2015-08-01 00:50:00+00:00,100,5.975,,17.98,1.9,,1.9,,,6.72,0.1,3.95,,,266.0,266.0,,,110.0,20.0,320.5,,276.1,63.7,,33.3,59.8,6.2,3.01,2.51,
2015-08-01 00:55:00+00:00,90,5.975,,17.75,2.03,,2.03,,,6.68,0.15,3.93,,,267.5,267.5,,,110.0,20.0,322.7,,277.7,64.9,,33.7,61.0,6.3,2.97,2.45,
2015-08-01 01:00:00+00:00,95,5.85,,17.55,2.1,,2.1,,,6.4,0.15,3.91,,,267.8,267.8,,,110.0,20.0,315.7,,276.3,57.1,,29.3,56.3,5.3,3.0,2.08,
2015-08-01 01:05:00+00:00,65,5.75,,17.47,1.73,2.08,1.73,,,6.3,0.1,3.89,1.75,,261.0,261.0,,100.0,110.0,20.0,312.0,,275.4,53.3,,27.1,53.7,4.8,3.04,1.91,
2015-08-01 01:10:00+00:00,95,5.975,,17.36,1.38,2.03,2.53,,,6.7,0.08,3.87,1.38,,277.0,277.0,,95.0,110.0,20.0,334.2,,281.4,75.4,,40.1,66.1,7.4,2.91,3.27,
2015-08-01 01:15:00+00:00,80,5.85,,17.4,1.67,2.25,2.25,,,6.5,0.15,3.85,1.67,,271.5,271.5,,97.5,110.0,20.0,317.4,,279.4,55.3,,28.1,56.3,5.1,2.97,1.84,
2015-08-01 01:20:00+00:00,85,6.125,,17.43,1.67,2.28,2.28,,,6.75,0.08,3.83,1.67,,273.0,273.0,,97.5,110.0,20.0,352.1,,281.4,99.9,,53.9,81.7,10.3,2.85,4.05,
2015-08-01 01:25:00+00:00,90,5.925,,17.38,1.45,2.67,2.9,,,6.65,0.08,3.81,1.45,,284.3,284.3,,85.0,110.0,20.0,329.1,,280.7,69.2,,36.6,64.3,6.7,2.93,2.68,
2015-08-01 01:30:00+00:00,65,5.9,,17.35,1.67,2.67,2.75,,,6.78,0.08,3.79,1.67,,273.5,273.5,,97.5,110.0,20.0,330.6,,278.2,74.7,,39.9,66.4,7.1,2.94,3.16,
2015-08-01 01:35:00+00:00,80,6.2,,18.03,1.55,2.5,2.85,,,6.93,0.35,3.78,1.55,,281.8,281.8,,97.5,110.0,20.0,328.4,,284.4,63.9,,32.8,63.4,6.7,2.91,2.04,
2015-08-01 01:40:00+00:00,95,6.125,,18.78,1.73,2.2,2.15,,,6.9,0.28,3.77,1.73,2.15,265.0,265.0,,95.0,110.0,20.0,309.9,,275.3,50.5,,25.7,52.1,5.1,3.07,1.77,
2015-08-01 01:45:00+00:00,100,6.35,,18.95,2.45,,2.45,,,7.05,0.2,3.75,,,264.5,264.5,,,110.0,20.0,330.2,,268.5,87.4,,46.9,72.0,9.6,2.98,4.03,
2015-08-01 01:50:00+00:00,100,6.1,,19.1,1.8,2.2,2.05,,,6.85,0.25,3.74,1.8,2.05,252.0,252.0,,95.0,110.0,20.0,303.8,,261.4,60.7,,31.8,55.2,6.1,3.13,2.81,
2015-08-01 01:55:00+00:00,95,6.15,,19.18,2.1,,2.1,,,6.85,0.1,3.74,,,253.0,253.0,,,110.0,20.0,308.5,,257.7,71.9,,38.5,59.6,7.4,3.12,3.93,
2015-08-01 02:00:00+00:00,100,6.1,,19.1,2.15,,2.15,,,6.75,0.3,3.73,,,246.5,246.5,,,110.0,20.0,304.6,,253.2,72.7,,38.9,59.5,7.4,3.13,4.14,
2015-08-01 02:05:00+00:00,100,5.9,,18.52,1.8,2.25,2.3,,,6.6,0.1,3.73,1.8,,245.5,245.5,,95.0,110.0,20.0,302.4,,249.9,74.0,,40.0,60.1,7.1,3.14,4.48,
2015-08-01 02:10:00+00:00,95,5.85,,18.1,1.55,2.2,2.7,,,6.6,0.15,3.73,1.55,,247.3,247.3,,100.0,110.0,20.0,307.2,,253.2,76.1,,41.4,61.6,7.2,3.09,4.31,
2015-08-01 02:15:00+00:00,85,6.0,,17.84,2.05,,2.05,,,6.6,0.3,3.73,,,240.5,240.5,,,110.0,20.0,318.1,,256.6,87.1,,46.1,73.6,8.4,2.97,3.79,
2015-08-01 02:20:00+00:00,75,5.75,,17.84,2.25,,2.25,,,6.3,0.3,3.73,,,248.0,248.0,,,110.0,20.0,296.6,,256.7,57.4,,29.4,55.0,5.1,3.1,2.27,
2015-08-01 02:25:00+00:00,90,5.75,,18.3,1.7,2.15,2.5,,,6.5,0.15,3.74,1.7,,252.0,252.0,,95.0,110.0,20.0,291.3,,255.0,52.2,,26.9,51.2,4.7,3.18,2.14,
