Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2015-03-01 00:00:00+00:00,100,5.175,,15.29,2.67,,2.67,,,5.93,0.13,3.91,,279.0,279.0,,,110.0,20.0,324.4,,282.2,60.5,,31.8,56.6,4.4,2.95,2.56,
2015-03-01 00:07:30+00:00,100,5.2,,15.51,1.65,,1.65,,,5.95,0.15,3.92,,257.5,257.5,,,110.0,20.0,318.9,,271.4,68.1,,35.3,63.7,5.0,2.98,2.52,
2015-03-01 00:15:00+00:00,100,5.125,,15.81,2.75,,2.75,,,5.85,0.13,3.92,,273.8,273.8,,,110.0,20.0,307.4,,272.8,49.7,,26.0,47.6,3.6,3.09,2.35,
2015-03-01 00:22:30+00:00,100,5.2,,15.49,1.8,,1.8,,,5.95,0.1,3.92,,255.0,255.0,,,110.0,20.0,322.3,,265.4,80.7,,43.0,68.1,5.9,2.98,3.84,
2015-03-01 00:30:00+00:00,100,5.2,,15.59,2.63,,2.63,,,5.97,0.15,3.92,,266.5,266.5,,,110.0,20.0,319.7,,274.3,64.4,,34.7,53.8,4.8,3.0,3.72,
2015-03-01 00:37:30+00:00,100,5.2,,15.76,2.75,,2.75,,,5.9,0.2,3.9,,272.5,272.5,,,110.0,20.0,316.4,,271.4,63.9,,34.1,54.7,4.7,3.03,3.47,
2015-03-01 00:45:00+00:00,95,5.15,,15.86,2.88,,2.88,,,5.85,0.13,3.88,,271.0,271.0,,,110.0,20.0,312.6,,271.6,58.2,,31.5,48.2,4.3,3.08,4.0,
2015-03-01 00:52:30+00:00,95,5.05,,15.69,1.9,,1.9,,,5.8,0.1,3.86,,255.0,255.0,,,110.0,20.0,304.4,,260.9,62.0,,32.7,53.9,4.3,3.11,3.37,
2015-03-01 01:00:00+00:00,95,4.85,,14.91,2.7,,2.7,,,5.53,0.08,3.83,,265.0,265.0,,,110.0,20.0,310.3,,267.4,60.8,,33.2,49.7,4.0,3.08,4.1,
2015-03-01 01:07:30+00:00,100,4.8,,14.18,1.7,,1.7,,,5.55,0.1,3.79,,250.0,250.0,,,110.0,20.0,326.8,,258.9,95.9,,51.9,77.0,6.0,2.95,4.95,
2015-03-01 01:15:00+00:00,95,4.775,,13.75,2.67,,2.67,,,5.5,0.1,3.75,,283.0,283.0,,,110.0,20.0,342.4,,285.3,80.9,,44.1,67.4,5.1,2.88,3.87,
2015-03-01 01:22:30+00:00,95,4.65,,13.62,1.7,,1.7,,,5.55,0.2,3.7,,265.0,265.0,,,110.0,20.0,331.5,,274.3,81.1,,43.1,69.6,4.8,2.93,3.54,
2015-03-01 01:30:00+00:00,100,4.525,,12.99,2.5,,2.5,,,5.22,0.1,3.65,,288.0,288.0,,,110.0,20.0,341.3,,286.1,78.5,,42.4,66.6,4.5,2.87,3.64,
2015-03-01 01:37:30+00:00,95,4.5,,12.67,2.5,,2.5,,,5.2,0.1,3.6,,292.5,292.5,,,110.0,20.0,369.5,,284.8,119.1,,65.3,92.1,6.7,2.82,5.53,
2015-03-01 01:45:00+00:00,100,4.35,,12.2,2.8,,2.8,,,5.0,0.1,3.55,,307.0,307.0,,,110.0,20.0,356.6,,297.3,84.8,,45.8,77.7,4.5,2.8,3.04,
2015-03-01 01:52:30+00:00,95,4.35,,11.88,1.75,,1.75,,,5.0,0.1,3.5,,275.0,275.0,,,110.0,20.0,366.1,,283.0,117.4,,62.9,95.6,6.0,2.73,4.44,
2015-03-01 02:00:00+00:00,100,4.25,,11.62,2.5,,2.5,,,4.93,0.08,3.45,,307.0,307.0,,,110.0,20.0,363.4,,299.2,91.6,,49.2,82.4,4.6,2.73,3.07,
2015-03-01 02:07:30+00:00,100,4.2,,11.67,1.8,,1.8,,,4.85,0.05,3.4,,282.5,282.5,,,110.0,20.0,353.1,,286.2,95.1,,50.5,85.0,4.6,2.78,3.07,
2015-03-01 02:15:00+00:00,100,4.225,,11.46,2.67,,2.67,,,4.85,0.05,3.35,,317.0,317.0,,,110.0,20.0,374.6,,304.1,100.6,,54.8,85.3,5.0,2.71,3.9,
2015-03-01 02:22:30+00:00,95,4.2,,11.41,2.55,,2.55,,,4.8,0.1,3.32,,310.0,310.0,,,110.0,20.0,365.4,,293.4,102.1,,54.8,87.7,5.0,2.72,3.48,
2015-03-01 02:30:00+00:00,95,4.15,,11.25,2.67,,2.67,,,4.8,0.05,3.28,,314.0,314.0,,,110.0,20.0,370.3,,302.6,96.8,,52.4,87.4,4.7,2.71,3.16,
2015-03-01 02:37:30+00:00,90,4.1,,11.18,2.55,,2.55,,,4.75,0.1,3.26,,312.5,312.5,,,110.0,20.0,362.1,,295.3,95.1,,50.9,84.3,4.4,2.73,3.17,
2015-03-01 02:45:00+00:00,95,4.025,,11.03,2.5,,2.5,,,4.65,0.08,3.24,,309.0,309.0,,,110.0,20.0,353.0,,294.8,83.2,,44.0,79.8,3.7,2.74,2.4,
2015-03-01 02:52:30+00:00,100,4.05,,10.82,2.2,,2.2,,,4.7,0.1,3.23,,297.5,297.5,,,110.0,20.0,373.2,,293.2,113.2,,60.5,95.5,5.1,2.67,3.6,
2015-03-01 03:00:00+00:00,95,3.975,,10.49,2.55,,2.55,,,4.63,0.08,3.24,,332.0,332.0,,,110.0,20.0,378.5,,306.8,102.5,,54.9,96.4,4.5,2.64,2.66,
