Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2022-06-01 00:00:00+00:00,15,5.145,,16.56,1.58,4.41,4.03,,,6.36,0.17,3.93,1.58,4.03,305.0,305.0,,100.0,110.0,20.0,299.6,,267.5,46.4,,24.1,46.2,3.4,3.22,2.05,
2022-06-01 00:05:00+00:00,45,5.075,,16.48,1.75,5.07,4.4,,,5.85,0.13,3.9,1.75,4.4,322.5,322.5,,100.0,110.0,20.0,292.9,,264.6,41.1,,21.0,42.0,2.9,3.25,1.83,
2022-06-01 00:10:00+00:00,65,5.11,,16.4,1.64,5.14,3.43,,,5.72,0.17,3.88,1.64,3.43,287.5,287.5,,100.0,110.0,20.0,298.3,,267.8,44.5,,22.7,45.4,3.2,3.21,1.86,
2022-06-01 00:15:00+00:00,65,5.11,,16.01,1.75,4.24,4.09,,,5.69,0.17,3.85,1.75,4.09,317.5,317.5,,100.0,110.0,20.0,306.8,,272.5,49.8,,25.7,50.1,3.6,3.13,1.97,
2022-06-01 00:20:00+00:00,15,5.125,,15.29,2.03,5.18,2.85,,,5.72,0.05,3.83,2.03,2.85,275.0,275.0,,100.0,110.0,20.0,312.0,,273.7,55.4,,28.6,54.3,4.0,2.98,2.13,
2022-06-01 00:25:00+00:00,45,4.725,,14.98,1.72,7.18,3.33,,,5.38,0.14,3.8,1.72,3.33,297.5,297.5,,100.0,110.0,20.0,300.9,,269.8,45.3,,22.9,47.2,2.7,3.17,1.73,
2022-06-01 00:30:00+00:00,40,4.445,,14.67,3.39,,3.39,,,5.9,0.25,3.78,,,310.0,310.0,,,110.0,20.0,295.5,,266.2,42.7,,21.6,44.8,2.3,3.3,1.7,
2022-06-01 00:35:00+00:00,65,5.125,,14.71,1.73,6.97,3.47,,,5.7,0.03,3.76,1.73,3.47,325.0,325.0,,100.0,110.0,20.0,335.3,,291.6,63.6,,32.4,65.0,4.5,2.87,1.85,
2022-06-01 00:40:00+00:00,35,5.075,,14.74,1.75,6.76,4.13,,,5.8,0.21,3.73,1.75,4.13,352.5,352.5,,100.0,110.0,20.0,336.5,,291.8,64.9,,33.3,65.9,4.5,2.9,1.88,
2022-06-01 00:45:00+00:00,0,5.18,,18.67,1.58,7.24,2.59,,,5.8,0.1,3.71,1.58,2.59,100.0,100.0,,100.0,110.0,20.0,,,,,,,,,3.61,,
2022-06-01 00:50:00+00:00,70,5.075,,14.64,1.63,5.85,4.78,,,5.68,0.17,3.69,1.63,4.78,410.0,410.0,,100.0,110.0,20.0,332.5,,288.9,63.2,,32.5,64.1,4.4,2.88,1.9,
2022-06-01 00:55:00+00:00,40,5.075,,14.74,1.54,5.11,4.16,,,5.09,0.1,3.66,1.54,4.16,355.0,355.0,,100.0,110.0,20.0,336.1,,290.5,66.2,,34.1,66.7,4.6,2.9,1.95,
2022-06-01 01:00:00+00:00,65,5.11,,15.08,1.64,5.53,3.64,,,5.76,0.28,3.64,1.64,3.64,330.0,330.0,,100.0,110.0,20.0,329.4,,287.4,61.2,,31.2,62.7,4.3,2.95,1.82,
2022-06-01 01:05:00+00:00,0,5.175,,15.21,1.35,5.13,2.55,,,5.75,0.05,3.62,1.35,2.55,207.5,207.5,,100.0,110.0,20.0,,,,,,,,,2.94,,
2022-06-01 01:10:00+00:00,55,5.075,,15.18,1.54,7.21,3.12,,,5.93,0.31,3.61,1.54,3.12,310.0,310.0,,100.0,110.0,20.0,320.7,,280.1,58.9,,30.3,59.6,4.1,2.99,1.92,
2022-06-01 01:15:00+00:00,65,5.145,,15.17,1.92,4.69,4.41,,,5.76,0.21,3.59,1.92,4.41,357.5,357.5,,97.5,110.0,20.0,329.4,,285.3,63.9,,33.0,64.1,4.6,2.95,1.98,
2022-06-01 01:20:00+00:00,60,5.15,,14.93,1.65,3.03,3.65,,,5.53,0.1,3.57,1.65,,330.0,330.0,,97.5,110.0,20.0,331.8,,287.4,64.6,,33.1,65.4,4.7,2.9,1.89,
2022-06-01 01:25:00+00:00,0,5.11,,15.22,1.64,4.51,2.9,,,5.69,0.1,3.55,1.64,2.9,205.0,205.0,,100.0,110.0,20.0,,,,,,,,,2.98,,
2022-06-01 01:30:00+00:00,65,4.97,,14.57,1.64,5.07,2.97,,,5.59,0.1,3.54,1.64,2.97,315.0,315.0,,97.5,110.0,20.0,333.5,,288.2,65.9,,33.9,67.3,4.4,2.93,1.86,
2022-06-01 01:35:00+00:00,35,3.5,,15.58,1.83,6.13,1.83,,,4.03,0.03,3.53,2.13,,205.0,205.0,,100.0,110.0,20.0,198.8,,194.1,7.1,,10.6,10.6,0.6,4.45,1.0,
2022-06-01 01:40:00+00:00,45,4.62,,14.54,2.13,5.18,3.26,,,5.45,0.21,3.52,2.13,3.26,307.5,307.5,,100.0,110.0,20.0,305.2,,268.6,53.1,,27.2,54.8,3.1,3.15,1.8,
2022-06-01 01:45:00+00:00,90,5.11,,15.2,1.37,3.05,2.52,,,5.76,0.07,3.51,1.37,2.52,290.0,290.0,,100.0,110.0,20.0,324.0,,278.4,65.8,,34.1,65.8,4.7,2.97,2.02,
2022-06-01 01:50:00+00:00,65,5.15,,15.07,1.55,3.25,1.77,,,5.65,0.05,3.5,1.55,1.77,270.0,270.0,,100.0,110.0,20.0,324.4,,275.6,70.3,,36.4,68.6,5.1,2.93,2.17,
2022-06-01 01:55:00+00:00,55,4.165,,14.2,1.75,3.29,1.75,,,4.82,0.1,3.49,1.86,,205.0,205.0,,100.0,110.0,20.0,273.4,,244.7,41.8,,20.5,49.7,2.0,3.41,1.22,
2022-06-01 02:00:00+00:00,35,4.935,,14.86,1.64,3.01,2.56,,,5.27,0.14,3.49,1.64,2.56,280.0,280.0,,102.5,110.0,20.0,309.6,,267.4,60.7,,31.3,61.8,4.1,3.01,1.91,
2022-06-01 02:05:00+00:00,55,4.5,,14.98,1.65,3.03,2.1,,,5.05,0.15,3.49,1.65,2.1,260.0,260.0,,100.0,110.0,20.0,284.5,,255.6,41.7,,20.9,47.5,2.3,3.33,1.37,
2022-06-01 02:10:00+00:00,60,3.465,,12.4,1.54,2.17,1.92,,,3.94,,3.49,1.54,1.92,257.5,257.5,,102.5,110.0,20.0,258.7,,237.8,29.6,,15.2,36.1,1.0,3.58,1.19,
