Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2022-08-01 00:00:00+00:00,35,4.025,,12.23,2.48,4.09,3.05,,,4.78,0.21,3.39,2.48,3.05,320.0,320.0,,92.5,110.0,20.0,317.4,,278.8,55.7,,28.8,56.4,2.5,3.04,1.93,
2022-08-01 00:05:00+00:00,70,3.85,,11.97,1.63,4.13,3.0,,,4.5,0.08,3.37,1.63,3.0,317.5,317.5,,92.5,110.0,20.0,306.5,,272.6,49.0,,25.1,50.6,2.0,3.11,1.81,
2022-08-01 00:10:00+00:00,40,3.885,,12.55,1.64,3.08,3.01,,,4.39,0.07,3.35,1.64,3.01,320.0,320.0,,92.5,110.0,20.0,305.9,,271.9,49.1,,25.3,50.5,2.0,3.23,1.86,
2022-08-01 00:15:00+00:00,40,3.885,,12.85,1.64,3.92,3.29,,,4.61,0.17,3.33,1.64,3.29,340.0,340.0,,92.5,110.0,20.0,296.5,,269.9,38.8,,19.0,43.1,1.6,3.31,1.43,
2022-08-01 00:20:00+00:00,40,3.85,,12.15,1.63,3.22,3.5,,,4.55,0.15,3.31,1.63,,342.5,342.5,,92.5,110.0,20.0,299.7,,267.7,46.2,,23.7,47.4,1.9,3.15,1.85,
2022-08-01 00:25:00+00:00,35,4.025,,12.05,1.64,3.74,3.08,,,5.16,0.6,3.28,1.64,3.08,320.0,320.0,,92.5,110.0,20.0,324.2,,280.8,62.3,,32.8,61.7,2.8,2.99,2.15,
2022-08-01 00:30:00+00:00,65,4.13,,12.16,1.72,3.54,3.12,,,4.74,0.1,3.26,1.72,3.12,320.0,320.0,,92.5,110.0,20.0,333.1,,286.9,66.5,,35.0,65.4,3.1,2.94,2.2,
2022-08-01 00:35:00+00:00,45,4.025,,12.38,1.65,3.6,3.0,,,4.85,0.13,3.24,1.65,3.0,307.5,307.5,,92.5,110.0,20.0,313.2,,275.0,55.0,,28.7,55.1,2.5,3.07,2.03,
2022-08-01 00:40:00+00:00,55,4.13,,12.65,1.64,3.29,2.9,,,4.85,0.17,3.22,1.64,2.9,300.0,300.0,,92.5,110.0,20.0,315.0,,274.1,58.7,,31.1,56.9,2.8,3.06,2.33,
2022-08-01 00:45:00+00:00,35,3.955,,12.68,1.64,3.39,3.01,,,4.57,0.1,3.2,1.64,3.01,307.5,307.5,,90.0,110.0,20.0,296.5,,264.9,45.7,,23.6,46.5,2.0,3.21,1.91,
2022-08-01 00:50:00+00:00,40,3.7,,12.27,1.6,3.25,2.95,,,4.55,0.05,3.18,1.6,2.95,300.0,300.0,,92.5,110.0,20.0,284.9,,258.0,38.8,,19.8,40.4,1.5,3.32,1.75,
2022-08-01 00:55:00+00:00,65,3.955,,12.31,1.61,3.29,3.18,,,4.71,0.14,3.16,1.61,3.18,315.0,315.0,,90.0,110.0,20.0,308.1,,270.3,54.3,,28.5,53.7,2.3,3.11,2.15,
2022-08-01 01:00:00+00:00,65,3.92,,11.47,1.64,3.08,3.36,,,4.53,0.1,3.14,1.64,,342.5,342.5,,90.0,110.0,20.0,334.5,,285.9,69.9,,36.8,68.7,3.0,2.92,2.21,
2022-08-01 01:05:00+00:00,65,3.875,,11.56,1.67,2.95,3.22,,,4.55,0.13,3.12,1.67,,335.0,335.0,,90.0,110.0,20.0,326.0,,280.7,65.1,,34.2,64.2,2.7,2.98,2.17,
2022-08-01 01:10:00+00:00,65,3.885,,11.65,1.72,3.33,2.84,,,4.64,0.1,3.11,1.72,2.84,317.5,317.5,,92.5,110.0,20.0,324.6,,280.1,64.0,,33.7,63.5,2.7,3.0,2.15,
2022-08-01 01:15:00+00:00,70,3.78,,11.44,2.0,3.29,3.12,,,4.64,0.17,3.09,2.0,3.12,337.5,337.5,,92.5,110.0,20.0,318.0,,276.2,60.1,,31.4,60.2,2.4,3.03,2.04,
2022-08-01 01:20:00+00:00,70,3.775,,11.24,1.73,3.13,3.13,,,4.3,0.08,3.07,1.73,,337.5,337.5,,92.5,110.0,20.0,322.5,,278.8,62.9,,32.8,63.0,2.5,2.98,2.04,
2022-08-01 01:25:00+00:00,35,3.78,,11.53,1.72,3.12,3.12,,,4.74,0.42,3.06,1.72,,335.0,335.0,,90.0,110.0,20.0,315.6,,274.7,58.9,,30.7,59.3,2.3,3.05,2.0,
2022-08-01 01:30:00+00:00,70,3.745,,11.38,1.68,3.29,2.94,,,4.57,0.21,3.05,1.68,2.94,327.5,327.5,,92.5,110.0,20.0,317.3,,275.1,60.7,,31.7,60.9,2.4,3.04,2.05,
2022-08-01 01:35:00+00:00,35,3.7,,11.22,1.63,3.28,2.83,,,4.25,0.03,3.04,1.63,2.83,322.5,322.5,,92.5,110.0,20.0,313.9,,275.7,55.1,,27.9,57.9,2.1,3.03,1.7,
2022-08-01 01:40:00+00:00,70,3.57,,10.95,1.64,3.18,2.97,,,4.15,0.35,3.03,1.64,2.97,340.0,340.0,,92.5,110.0,20.0,310.5,,272.5,54.7,,28.1,57.1,1.9,3.07,1.77,
2022-08-01 01:45:00+00:00,65,3.78,,11.36,1.75,3.12,2.77,,,4.39,0.07,3.02,1.75,2.77,332.5,332.5,,95.0,110.0,20.0,322.4,,279.8,61.5,,31.7,63.6,2.4,3.0,1.83,
2022-08-01 01:50:00+00:00,65,3.725,,11.29,1.7,2.83,2.42,,,4.43,0.25,3.01,1.7,2.42,315.0,315.0,,97.5,110.0,20.0,316.0,,277.4,55.8,,28.3,59.5,2.1,3.03,1.63,
2022-08-01 01:55:00+00:00,65,3.885,,11.33,1.64,2.66,2.48,,,4.64,0.25,3.01,1.64,2.48,315.0,315.0,,87.5,110.0,20.0,332.2,,282.5,71.4,,37.4,70.6,3.0,2.92,2.14,
2022-08-01 02:00:00+00:00,65,3.815,,11.51,1.64,2.28,2.1,,,4.5,0.07,3.01,1.64,2.1,297.5,297.5,,90.0,110.0,20.0,319.3,,279.6,57.6,,29.2,61.6,2.3,3.02,1.63,
2022-08-01 02:05:00+00:00,55,3.75,,11.65,1.75,2.22,2.83,,,4.75,0.43,3.01,1.75,,320.0,320.0,,87.5,110.0,20.0,305.2,,269.5,51.7,,26.0,55.2,2.0,3.11,1.62,
2022-08-01 02:10:00+00:00,50,3.815,,11.69,1.68,2.48,2.59,,,4.39,0.1,3.01,1.68,,305.0,305.0,,87.5,110.0,20.0,311.3,,271.3,57.6,,29.6,60.2,2.3,3.06,1.76,
2022-08-01 02:15:00+00:00,65,3.955,,11.34,1.75,2.48,1.75,,,4.57,0.14,3.02,1.82,,280.0,280.0,,90.0,110.0,20.0,332.0,,275.5,80.6,,42.2,76.1,3.4,2.87,2.46,
2022-08-01 02:20:00+00:00,60,3.55,,11.2,1.85,,1.85,,,4.25,0.15,3.02,,,280.0,280.0,,,110.0,20.0,299.2,,263.6,51.1,,26.2,55.9,1.8,3.15,1.56,
2022-08-01 02:25:00+00:00,90,3.885,,11.69,1.75,,1.75,,,4.64,0.17,3.03,,,277.5,277.5,,,110.0,20.0,314.6,,270.8,62.7,,32.5,65.5,2.6,3.01,1.78,
2022-08-01 02:30:00+00:00,90,3.605,,11.33,1.75,,1.75,,,4.36,0.07,3.05,,,280.0,280.0,,,110.0,20.0,299.4,,260.1,56.2,,29.7,58.7,2.1,3.14,1.88,
2022-08-01 02:35:00+00:00,40,,,,,,,,,,,5.64,,,,,,,,,,,,,,,,,,,
