Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2018-10-01 00:00:00+00:00,70,2.95,,9.37,1.55,2.35,1.95,,,3.7,0.1,3.48,1.55,1.95,270.0,270.0,,100.0,110.0,20.0,325.5,,252.5,102.8,,57.3,84.2,2.5,3.17,6.1,
2018-10-01 00:05:00+00:00,100,2.95,,9.54,1.95,,1.95,,,3.65,0.1,3.49,,,262.5,262.5,,,110.0,20.0,304.1,,250.8,75.4,,41.6,60.1,1.8,3.23,5.51,
2018-10-01 00:10:00+00:00,70,2.9,,6.29,2.25,,2.25,,,3.55,0.1,3.5,,,554.0,554.0,,,110.0,20.0,488.1,,395.6,132.2,,66.5,149.2,3.1,2.17,1.42,
2018-10-01 00:15:00+00:00,75,2.9,,9.89,1.3,2.1,2.45,,,3.65,0.1,3.51,1.3,,279.0,279.0,,97.5,110.0,20.0,272.7,,250.0,32.4,,17.1,32.2,0.8,3.41,2.17,
2018-10-01 00:20:00+00:00,95,3.0,,10.18,1.95,,1.95,,,3.65,0.1,3.51,,,247.5,247.5,,,110.0,20.0,271.3,,238.9,46.2,,25.5,36.6,1.2,3.39,4.79,
2018-10-01 00:25:00+00:00,100,3.0,,10.23,1.9,,1.9,,,3.7,0.1,3.51,,,244.0,244.0,,,110.0,20.0,269.0,,236.0,47.0,,26.0,37.8,1.2,3.41,4.63,
2018-10-01 00:30:00+00:00,65,3.15,,6.93,2.2,,2.2,,,3.85,0.15,3.51,,,492.5,492.5,,,110.0,20.0,493.8,,381.0,161.4,,85.4,160.0,4.4,2.2,2.18,
2018-10-01 00:35:00+00:00,95,2.8,,10.37,1.75,,1.75,,,3.55,0.1,3.5,,,228.5,228.5,,,110.0,20.0,237.8,,217.8,28.6,,15.4,26.5,0.6,3.7,2.8,
2018-10-01 00:40:00+00:00,100,3.1,,10.7,1.75,,1.75,,,3.75,0.1,3.49,,,225.5,225.5,,,110.0,20.0,259.1,,219.2,56.5,,31.2,44.5,1.5,3.45,5.51,
2018-10-01 00:45:00+00:00,95,3.1,,10.86,1.65,,1.65,,,3.7,0.1,3.47,,,224.0,224.0,,,110.0,20.0,251.6,,218.3,47.2,,25.6,38.9,1.3,3.51,4.21,
2018-10-01 00:50:00+00:00,100,3.1,,11.11,1.65,,1.65,,,3.75,0.15,3.46,,,218.5,218.5,,,110.0,20.0,243.3,,212.0,44.3,,24.2,33.4,1.2,3.59,5.89,
2018-10-01 00:55:00+00:00,100,3.1,,11.41,1.7,,1.7,,,3.65,0.1,3.43,,,209.0,209.0,,,110.0,20.0,233.7,,205.6,39.8,,21.6,33.1,1.1,3.68,3.95,
2018-10-01 01:00:00+00:00,95,3.0,,11.27,2.05,,2.05,,,3.65,0.1,3.41,,,216.5,216.5,,,110.0,20.0,229.7,,208.8,29.9,,16.3,26.4,0.8,3.76,3.45,
2018-10-01 01:05:00+00:00,100,2.95,,11.12,1.65,,1.65,,,3.6,0.05,3.38,,,202.5,202.5,,,110.0,20.0,234.0,,195.9,53.8,,29.7,42.4,1.3,3.77,6.28,
2018-10-01 01:10:00+00:00,60,2.9,,11.15,1.9,,1.9,,,3.5,0.05,3.35,,,197.3,197.3,,,110.0,20.0,218.3,,197.5,29.5,,15.6,27.7,0.7,3.85,2.59,
2018-10-01 01:15:00+00:00,100,2.85,,10.84,2.25,,2.25,,,3.6,0.1,3.32,,,217.5,217.5,,,110.0,20.0,225.1,,206.8,26.2,,14.3,23.2,0.6,3.8,3.35,
2018-10-01 01:20:00+00:00,75,2.7,,10.12,1.55,2.0,2.0,,,3.3,0.15,3.29,1.55,,219.5,219.5,,97.5,110.0,20.0,228.7,,208.8,28.4,,15.3,25.3,0.6,3.75,3.19,
2018-10-01 01:25:00+00:00,25,2.6,,10.28,1.9,2.55,2.45,,,3.25,0.1,3.26,1.9,2.45,242.0,242.0,,97.5,110.0,20.0,228.1,,217.3,15.4,,10.6,15.5,0.4,3.95,2.1,
2018-10-01 01:30:00+00:00,75,2.55,,9.74,1.65,2.45,2.1,,,3.25,0.05,3.22,1.65,2.1,227.0,227.0,,97.5,110.0,20.0,227.4,,211.3,22.9,,12.3,21.9,0.4,3.82,2.56,
2018-10-01 01:35:00+00:00,0,,,,1.65,2.15,,,,,,3.19,1.65,,,,,97.5,,,,,,,,,,,,,
2018-10-01 01:40:00+00:00,25,2.55,,9.49,1.25,1.9,2.2,,,3.1,,3.15,1.25,,240.6,240.6,,97.5,110.0,20.0,237.5,,221.9,22.1,,11.8,21.7,0.4,3.72,2.29,
2018-10-01 01:45:00+00:00,50,2.5,,8.71,2.1,,2.1,,,3.1,0.2,3.12,,,245.3,245.3,,,110.0,20.0,294.0,,235.2,83.7,,46.6,68.8,1.5,3.48,5.57,
2018-10-01 01:50:00+00:00,100,2.25,,8.09,1.7,,1.7,,,3.0,0.15,3.08,,,229.5,229.5,,,110.0,20.0,245.6,,217.1,41.0,,22.8,32.2,0.6,3.6,5.28,
2018-10-01 01:55:00+00:00,75,,,,1.65,2.25,,,,,,3.05,1.65,,,,,97.5,,,,,,,,,,,,,
2018-10-01 02:00:00+00:00,75,,,,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,
